,dominant_emotion,label,imagePath,emotion.negative,emotion.neutral,emotion.positive,region.x,region.y,region.w,region.h
0,positive,negative,dataset\test\negative\S136_005_00000010.png,37.30181770159286,22.363286380748047,40.3348959176591,199,76,259,259
0,positive,negative,dataset\test\negative\S137_005_00000027.png,34.80585991890205,21.069479957749017,44.12466012334893,157,97,286,286
0,positive,negative,dataset\test\negative\S138_001_00000012.png,31.25833384514415,20.691859940812673,48.04980621404317,161,68,290,290
0,positive,negative,dataset\test\negative\S138_007_00000011.png,33.56742477833758,20.713090757926896,45.719482260528835,171,73,282,282
0,positive,negative,dataset\test\negative\S501_001_00000067.png,35.272101362317045,21.64208726457588,43.085813497796785,215,107,323,323
0,positive,negative,dataset\test\negative\S501_004_00000056.png,32.03655801393263,23.198975930845513,44.764464012769736,199,76,338,338
0,positive,negative,dataset\test\negative\S501_006_00000041.png,34.706910813147445,22.546309253502812,42.74677993334974,205,97,327,327
0,positive,negative,dataset\test\negative\S502_001_00000016.png,36.56970198400926,19.99118782078267,43.43911019520807,188,97,339,339
0,positive,negative,dataset\test\negative\S502_004_00000052.png,33.09174570618684,21.15706921706907,45.7511871409781,160,59,363,363
0,positive,negative,dataset\test\negative\S503_001_00000071.png,38.305092298535556,17.544122708878508,44.150780896872725,160,101,320,320
0,positive,positive,dataset\test\positive\S106_006_00000011.png,31.61052475540551,21.157856008148357,47.23161493225111,155,57,298,298
0,positive,positive,dataset\test\positive\S108_008_00000013.png,31.44218372946349,21.30017189514396,47.25764024329774,200,89,281,281
0,positive,positive,dataset\test\positive\S109_006_00000015.png,31.719816210154935,21.369334188532545,46.910853720240134,157,76,279,279
0,positive,positive,dataset\test\positive\S114_006_00000023.png,31.78296414897971,21.94885666421158,46.268177099622086,141,76,314,314
0,positive,positive,dataset\test\positive\S115_008_00000017.png,31.411129083301685,21.906951143031872,46.68191355698681,156,69,308,308
0,positive,positive,dataset\test\positive\S116_007_00000017.png,32.55287849610573,22.90659437589443,44.540527127999844,151,83,279,279
0,positive,positive,dataset\test\positive\S124_007_00000024.png,31.892260170167418,21.118680393576504,46.989061525409795,151,82,245,245
0,positive,positive,dataset\test\positive\S125_005_00000013.png,31.588283939871513,20.871767842512618,47.53994821761587,202,96,264,264
0,positive,positive,dataset\test\positive\S127_004_00000016.png,33.0898916799675,20.31441874366942,46.59568523960666,178,115,280,280
0,positive,positive,dataset\test\positive\S128_011_00000016.png,32.588449908034995,22.055333079227015,45.35622129735444,139,111,275,275
0,positive,positive,dataset\test\positive\S129_012_00000011.png,30.237537171987842,23.10807653344662,46.654390379399366,154,108,279,279
0,positive,positive,dataset\test\positive\S130_013_00000015.png,30.56783989650315,22.749858579177005,46.68229942359461,130,102,304,304
0,positive,positive,dataset\test\positive\S131_006_00000022.png,32.72381142963688,20.069327015034943,47.206865796783724,179,81,281,281
0,positive,positive,dataset\test\positive\S132_006_00000023.png,31.941231720370208,23.21007687601154,44.84868929029295,177,89,266,266
0,positive,positive,dataset\test\positive\S133_010_00000014.png,31.38586518372654,20.77823481181366,47.835900004459795,190,130,246,246
0,positive,positive,dataset\test\positive\S134_004_00000015.png,30.54037059828741,22.069217639534926,47.390407597478124,176,72,278,278
0,positive,positive,dataset\test\positive\S135_012_00000020.png,33.05063038140668,22.54644651542419,44.40291892181197,152,108,273,273
0,positive,positive,dataset\test\positive\S136_006_00000020.png,35.39028401732418,22.374800319898426,42.23491343308501,197,75,264,264
0,positive,positive,dataset\test\positive\S137_011_00000020.png,32.299034419407725,20.52318903137871,47.1777786755747,151,89,294,294
0,positive,positive,dataset\test\positive\S138_005_00000016.png,34.299312065130806,20.937425295628692,44.763268974593544,167,75,283,283
0,positive,negative,dataset\train\negative\S010_004_00000019.png,33.75260733779844,22.71342733606213,43.5339630294314,226,107,305,305
0,positive,negative,dataset\train\negative\S011_002_00000022.png,33.256150128158694,26.97076451282037,39.7730810305053,227,89,340,340
0,positive,negative,dataset\train\negative\S011_003_00000014.png,29.262158210483573,24.81020148216005,45.9276382508116,207,67,356,356
0,positive,negative,dataset\train\negative\S011_004_00000021.png,32.45848504169716,26.270651648793336,41.2708633095095,236,105,325,325
0,positive,negative,dataset\train\negative\S014_002_00000016.png,31.01517886129157,25.287731498660712,43.697091683392124,205,106,323,323
0,positive,negative,dataset\train\negative\S014_003_00000030.png,31.99080124785932,25.58044342753731,42.42875324849179,216,115,309,309
0,positive,negative,dataset\train\negative\S022_005_00000032.png,34.77925402449793,21.24505118711368,43.975701421593044,223,96,254,254
0,positive,negative,dataset\train\negative\S026_002_00000016.png,36.78771729530196,20.800535852039598,42.41175096296189,206,104,261,261
0,positive,negative,dataset\train\negative\S026_003_00000015.png,33.69006121889987,24.10338038587621,42.2065540336608,216,120,242,242
0,positive,negative,dataset\train\negative\S028_001_00000024.png,31.618515854667187,22.887196693428358,45.494287451904455,231,151,244,244
0,positive,negative,dataset\train\negative\S029_001_00000019.png,36.07901033514926,23.099926388991015,40.82106105303665,215,122,216,216
0,positive,negative,dataset\train\negative\S032_003_00000017.png,34.99045426905167,21.278997351355542,43.73054837959278,231,137,219,219
0,positive,negative,dataset\train\negative\S032_004_00000014.png,31.795050521294165,21.256206140037566,46.94874126206383,229,129,225,225
0,positive,negative,dataset\train\negative\S034_003_00000027.png,36.062031754390446,18.40829489079139,45.52967335481817,186,139,227,227
0,positive,negative,dataset\train\negative\S037_003_00000022.png,37.36440649926545,19.51633270399174,43.119260796742815,231,112,250,250
0,positive,negative,dataset\train\negative\S042_002_00000016.png,36.922575102891415,21.798946236089108,41.278476285323045,226,152,211,211
0,positive,negative,dataset\train\negative\S042_004_00000020.png,36.83366909867481,21.721821281713602,41.44451429427292,223,149,219,219
0,positive,negative,dataset\train\negative\S045_005_00000030.png,32.5682563869648,23.96179027437505,43.46995121946257,170,147,234,234
0,positive,negative,dataset\train\negative\S046_001_00000025.png,34.209367345874355,20.06229730114175,45.728333236245604,186,112,248,248
0,positive,negative,dataset\train\negative\S046_003_00000016.png,30.390745326358278,22.324174146263744,47.28508052737798,196,114,230,230
0,positive,negative,dataset\train\negative\S050_001_00000017.png,36.77439305418118,16.728867881687925,46.49674330021282,287,93,252,252
0,positive,negative,dataset\train\negative\S050_004_00000021.png,34.968121007889415,20.484088339971947,44.54779461738469,289,114,241,241
0,positive,negative,dataset\train\negative\S054_002_00000015.png,32.76345095768006,20.809717453357052,46.42683158896289,183,127,293,293
0,positive,negative,dataset\train\negative\S055_004_00000028.png,34.849046234504804,19.818045714924914,45.332903997684994,217,127,298,298
0,positive,negative,dataset\train\negative\S055_006_00000008.png,28.98018580633091,23.57834396745758,47.441468196126955,210,113,302,302
0,positive,negative,dataset\train\negative\S058_005_00000010.png,31.598969982357865,22.34149262552527,46.059533056587846,184,93,292,292
0,positive,negative,dataset\train\negative\S059_002_00000017.png,32.28861054025539,19.775491661241503,47.93589569409518,217,93,302,302
0,positive,negative,dataset\train\negative\S062_001_00000017.png,30.733116111319394,22.262261815693357,47.00462002655451,117,81,350,350
0,positive,negative,dataset\train\negative\S064_004_00000014.png,34.63518217484973,21.824966966463208,43.53985295978977,147,71,300,300
0,positive,negative,dataset\train\negative\S065_002_00000022.png,34.239296879110924,22.967441584067036,42.79326568665353,172,115,254,254
0,positive,negative,dataset\train\negative\S066_004_00000010.png,32.617616411053724,22.213867191538103,45.16851846491645,218,107,265,265
0,positive,negative,dataset\train\negative\S066_005_00000011.png,33.458875440020385,21.848718241978553,44.692399759994444,221,120,253,253
0,positive,negative,dataset\train\negative\S067_004_00000023.png,32.56000636077528,21.985856978144177,45.45414267542933,187,126,293,293
0,positive,negative,dataset\train\negative\S068_004_00000010.png,32.60023410953415,20.691909910097234,46.70786024124394,123,122,278,278
0,positive,negative,dataset\train\negative\S071_002_00000020.png,35.14130841652733,19.306507056700678,45.55218654532524,197,63,290,290
0,positive,negative,dataset\train\negative\S071_004_00000028.png,31.898049988453568,23.484938933081843,44.61701544219515,210,76,268,268
0,positive,negative,dataset\train\negative\S072_005_00000019.png,31.74744512643644,21.613937404243043,46.63861746932052,203,144,278,278
0,positive,negative,dataset\train\negative\S074_001_00000020.png,31.06952625038937,23.182168813460372,45.74830704769524,139,104,310,310
0,positive,negative,dataset\train\negative\S075_008_00000012.png,32.36162715795933,21.78695979734017,45.85141706062928,139,85,330,330
0,positive,negative,dataset\train\negative\S080_005_00000013.png,30.19745138972719,23.63819022499676,46.16435439336717,165,77,293,293
0,positive,negative,dataset\train\negative\S081_002_00000024.png,33.59146941917373,21.21030493307156,45.19822358848141,171,65,308,308
0,positive,negative,dataset\train\negative\S082_005_00000017.png,37.0408300658611,17.90950572345657,45.049666182642476,182,89,286,286
0,positive,negative,dataset\train\negative\S084_002_00000023.png,28.913104636338172,22.08646618189765,49.00042479698931,146,48,300,300
0,positive,negative,dataset\train\negative\S087_007_00000016.png,32.811026080181904,21.54518827453287,45.643789817740476,166,44,281,281
0,positive,negative,dataset\train\negative\S089_003_00000036.png,35.44431569071056,17.319916802119515,47.23576750716992,143,85,278,278
0,positive,negative,dataset\train\negative\S090_007_00000014.png,34.86432087599243,21.765091524677874,43.37058544050477,171,38,258,258
0,positive,negative,dataset\train\negative\S091_001_00000015.png,30.496744796616312,22.114872735781557,47.38838669129927,106,31,327,327
0,positive,negative,dataset\train\negative\S092_003_00000014.png,33.209126855983484,21.429982353739177,45.360888614842054,151,98,289,289
0,positive,negative,dataset\train\negative\S093_001_00000020.png,32.05316985919208,21.287527595616844,46.659302545191075,149,28,297,297
0,positive,negative,dataset\train\negative\S095_010_00000014.png,34.08755639222958,24.381728917615856,41.53071469015456,169,65,305,305
0,positive,negative,dataset\train\negative\S100_005_00000023.png,35.291808118129254,21.405832123800177,43.30235772250484,148,56,315,315
0,positive,negative,dataset\train\negative\S102_003_00000016.png,33.43156221554467,22.633601787941554,43.93483398088702,180,45,267,267
0,positive,negative,dataset\train\negative\S106_002_00000016.png,34.9749059441862,21.394713983817635,43.63037345145555,158,72,300,300
0,positive,negative,dataset\train\negative\S108_005_00000022.png,33.25130650875381,21.429635626110294,45.31905997305406,200,112,272,272
0,positive,negative,dataset\train\negative\S109_003_00000017.png,32.9879707865613,21.272143328220494,45.73989014781315,166,90,263,263
0,positive,negative,dataset\train\negative\S503_006_00000020.png,37.10957956873891,22.77754191686284,40.11287427737582,165,106,321,321
0,negative,negative,dataset\train\negative\S504_001_00000022.png,44.0958327585329,16.957910247578333,38.946254817988084,161,86,331,331
0,positive,negative,dataset\train\negative\S504_004_00000015.png,40.31307611399996,18.884105262221553,40.80282078282285,143,58,370,370
0,positive,negative,dataset\train\negative\S504_006_00000018.png,39.4497597516303,19.40502153608514,41.14521871228455,154,75,344,344
0,negative,negative,dataset\train\negative\S505_006_00000019.png,43.10339004944965,19.770889038420787,37.12572302283701,120,79,350,350
0,negative,negative,dataset\train\negative\S506_001_00000040.png,43.247763300059255,20.412689307787613,36.33954953216724,164,93,332,332
0,positive,negative,dataset\train\negative\S506_004_00000038.png,37.00757198844417,22.068335896016702,40.92409418511222,155,65,337,337
0,negative,negative,dataset\train\negative\S506_006_00000042.png,42.13318455412903,20.53275226520775,37.3340652345655,165,58,333,333
0,positive,negative,dataset\train\negative\S999_001_00000018.png,32.39297909633642,22.727899554052474,44.87911923843701,98,110,312,312
0,positive,negative,dataset\train\negative\S999_003_00000055.png,30.452397508964673,21.595028557145344,47.95257816470354,80,87,326,326
0,positive,positive,dataset\train\positive\26106e3085094155b0b91ad9158d41af.png,36.77456795900485,22.975528694228373,40.24990126147588,243,283,89,89
0,positive,positive,dataset\train\positive\S010_006_00000015.png,29.29995296008041,22.396375230743413,48.30367615667336,208,86,337,337
0,positive,positive,dataset\train\positive\S011_006_00000013.png,29.21548079050996,25.776535033744366,45.007984175745676,219,84,344,344
0,positive,positive,dataset\train\positive\S014_005_00000017.png,26.624771762140174,25.584952449779678,47.790277786660354,205,94,333,333
0,positive,positive,dataset\train\positive\S026_006_00000013.png,31.497633846200916,23.093952909390584,45.40841532297222,213,105,247,247
0,positive,positive,dataset\train\positive\S032_006_00000016.png,31.64059659580614,21.50930504030859,46.850096291059266,230,126,222,222
0,positive,positive,dataset\train\positive\S034_005_00000010.png,30.66600655179434,21.52797383993364,47.80601540193256,176,127,239,239
0,positive,positive,dataset\train\positive\S035_006_00000018.png,31.650615554815456,21.23684722501591,47.11253928108606,185,119,247,247
0,positive,positive,dataset\train\positive\S037_006_00000021.png,35.69005296153465,19.714355368573436,44.59559166989192,231,92,255,255
0,positive,positive,dataset\train\positive\S042_006_00000017.png,35.8424318703097,22.052563679861947,42.10499973702561,218,146,219,219
0,positive,positive,dataset\train\positive\S044_003_00000014.png,32.479083827176765,21.986615289991004,45.53430088283223,230,127,239,239
0,positive,positive,dataset\train\positive\S050_006_00000023.png,34.00925701015012,20.18359547115692,45.80714751869296,295,102,237,237
0,positive,positive,dataset\train\positive\S052_004_00000033.png,31.880070986264197,21.480038449334824,46.63989056440098,168,94,309,309
0,positive,positive,dataset\train\positive\S053_004_00000024.png,33.427003064802186,20.949100905013427,45.62388988221808,156,79,333,333
0,positive,positive,dataset\train\positive\S055_005_00000045.png,29.74036407738072,22.88042569502675,47.37921228178796,210,109,298,298
0,positive,positive,dataset\train\positive\S056_003_00000001.png,31.6474567715088,22.92220947282247,45.430333755668734,140,108,299,299
0,positive,positive,dataset\train\positive\S056_004_00000001.png,30.16968753075344,23.72648599603171,46.10382647321485,138,101,304,304
0,positive,positive,dataset\train\positive\S056_004_00000020.png,30.395829532024855,23.12956290697309,46.47461373084449,132,89,304,304
0,positive,positive,dataset\train\positive\S057_006_00000033.png,31.645203002205204,21.63937199266749,46.715420826390364,185,87,294,294
0,positive,positive,dataset\train\positive\S060_002_00000026.png,28.96746700603414,21.72836591647345,49.30417131280932,180,115,310,310
0,positive,positive,dataset\train\positive\S061_002_00000015.png,30.900195216261253,22.361675842374257,46.738128941364494,197,121,283,283
0,positive,positive,dataset\train\positive\S062_004_00000024.png,29.694077210837595,24.3644759542764,45.94144886841979,127,91,331,331
0,positive,positive,dataset\train\positive\S063_002_00000023.png,31.41575038046471,22.418901211451328,46.165352658611404,140,81,311,311
0,positive,positive,dataset\train\positive\S064_003_00000025.png,32.83863197688732,21.904348417263428,45.25701960584925,152,56,293,293
0,positive,positive,dataset\train\positive\S065_004_00000028.png,34.15176855442483,21.3124133109816,44.53581599438821,176,129,240,240
0,positive,positive,dataset\train\positive\S066_003_00000012.png,31.262297951698486,22.925046178793064,45.81266209474343,209,111,270,270
0,positive,positive,dataset\train\positive\S067_005_00000022.png,32.923879290977936,21.138304070202693,45.93781254523412,186,108,289,289
0,positive,positive,dataset\train\positive\S068_002_00000015.png,31.741669332611785,21.03610890969729,47.222221757690924,124,115,285,285
0,positive,positive,dataset\train\positive\S069_004_00000017.png,34.26983397623545,20.50440936540035,45.225756658364205,172,110,289,289
0,positive,positive,dataset\train\positive\S070_003_00000017.png,30.805244712149154,21.567379468211353,47.6273758196395,207,107,257,257
0,positive,positive,dataset\train\positive\S071_005_00000021.png,31.65739431588056,20.226545191606707,48.11606255633725,196,58,289,289
0,positive,positive,dataset\train\positive\S072_006_00000001.png,32.52152766770045,21.10985334795068,46.36862520861671,191,112,293,293
0,positive,positive,dataset\train\positive\S072_006_00000022.png,31.83672946829019,20.99086494883954,47.17240558287027,196,117,284,284
0,positive,positive,dataset\train\positive\S074_005_00000043.png,31.05059460811669,21.661162372274713,47.2882430196086,149,110,302,302
0,positive,positive,dataset\train\positive\S075_006_00000025.png,30.316053353731352,23.473444354072438,46.21050024387332,139,96,326,326
0,positive,positive,dataset\train\positive\S076_006_00000019.png,30.42959523356086,20.85591586690301,48.71448243650938,156,97,303,303
0,positive,positive,dataset\train\positive\S078_004_00000027.png,32.6365953038855,20.965352900801083,46.39805179531342,174,90,282,282
0,positive,positive,dataset\train\positive\S079_004_00000026.png,30.707562349422723,22.123770406784292,47.1686693215807,136,105,283,283
0,positive,positive,dataset\train\positive\S081_003_00000001.png,31.80448906612484,22.070509163725763,46.125001770149396,166,56,321,321
0,positive,positive,dataset\train\positive\S081_005_00000001.png,31.51504861272642,22.13208133121211,46.35287005606147,162,58,330,330
0,positive,positive,dataset\train\positive\S083_003_00000019.png,31.396829366133712,21.574936571693524,47.02822972074179,144,100,274,274
0,positive,positive,dataset\train\positive\S085_002_00000014.png,30.363035303498027,20.485009784828062,49.151959120564165,154,53,290,290
0,positive,positive,dataset\train\positive\S086_002_00000015.png,31.65871192629102,20.926650996733933,47.41463707697505,117,52,299,299
0,positive,positive,dataset\train\positive\S087_005_00000012.png,30.907311732855003,23.540607272575556,45.55208302386566,166,41,281,281
0,positive,positive,dataset\train\positive\S089_002_00000021.png,35.15264973716255,19.20279667778586,45.64455574989076,128,57,309,309
0,positive,positive,dataset\train\positive\S091_003_00000021.png,30.248214485050852,21.83415360577447,47.91762567062346,109,38,320,320
0,positive,positive,dataset\train\positive\S092_004_00000024.png,32.19409814534323,20.673353740559893,47.1325502324941,150,91,297,297
0,positive,positive,dataset\train\positive\S093_004_00000016.png,31.194241622824464,22.48582791443156,46.319930462743976,163,24,286,286
0,positive,positive,dataset\train\positive\S094_004_00000012.png,33.22520923182919,24.05850129237535,42.716287355618036,165,60,279,279
0,positive,positive,dataset\train\positive\S095_007_00000021.png,32.115455397936955,21.72770347475588,46.15683900170499,173,57,306,306
0,positive,positive,dataset\train\positive\S096_004_00000011.png,28.826496595153046,23.633592888716947,47.53990850789205,164,69,296,296
0,positive,positive,dataset\train\positive\S097_006_00000019.png,31.983889069280803,20.6730462589294,47.343060645184565,164,47,299,299
0,positive,positive,dataset\train\positive\S098_004_00000015.png,31.0753772394515,21.288508278651648,47.63611657960614,128,57,285,285
0,positive,positive,dataset\train\positive\S099_004_00000015.png,31.196768816028587,22.192912460028392,46.610318723943024,146,47,299,299
0,positive,positive,dataset\train\positive\S100_006_00000016.png,31.90872136577493,22.27963852510559,45.811635954655856,149,45,314,314
