,dominant_emotion,label,imagePath,emotion.negative,emotion.neutral,emotion.positive,region.x,region.y,region.w,region.h
0,positive,negative,dataset\train\negative\S026_003_00000015.png,32.767812958082736,28.691828718196184,38.5403629177563,216,120,242,242
0,negative,negative,dataset\train\negative\S028_001_00000024.png,39.96711920170903,31.642732155525454,28.39014613843954,231,151,244,244
0,positive,negative,dataset\train\negative\S029_001_00000019.png,45.492412372639514,8.230526376436371,46.277063627762075,215,122,216,216
0,negative,negative,dataset\train\negative\S032_003_00000017.png,76.03162105212661,7.134963314219149,16.83341824084498,231,137,219,219
0,negative,negative,dataset\train\negative\S032_004_00000014.png,41.464926275801034,31.97469509003207,26.560380733100374,229,129,225,225
0,neutral,negative,dataset\train\negative\S034_003_00000027.png,35.910765738850934,50.237761396570974,13.851472864578096,186,139,227,227
0,neutral,negative,dataset\train\negative\S037_003_00000022.png,35.72644099553784,56.521814510888476,7.751744493573682,231,112,250,250
0,neutral,negative,dataset\train\negative\S042_002_00000016.png,31.24920471540989,43.71928596753615,25.031514036843813,226,152,211,211
0,neutral,negative,dataset\train\negative\S042_004_00000020.png,26.882815518932926,37.628655336561,35.488529144506074,223,149,219,219
0,negative,negative,dataset\train\negative\S045_005_00000030.png,65.2480394283554,17.628018271815474,17.12394229982912,170,147,234,234
0,negative,negative,dataset\train\negative\S046_001_00000025.png,51.86404780030591,41.80972768352901,6.326220150999798,186,112,248,248
0,negative,negative,dataset\train\negative\S046_003_00000016.png,54.37552596856876,39.17667560140804,6.4478045276203675,196,114,230,230
0,negative,negative,dataset\train\negative\S050_001_00000017.png,60.897332002928565,25.968951398543865,13.133721345904007,287,93,252,252
0,negative,negative,dataset\train\negative\S050_004_00000021.png,79.7221269488234,10.074293610631644,10.203579440544955,289,114,241,241
0,negative,negative,dataset\train\negative\S054_002_00000015.png,76.47870842531862,10.930270299304057,12.591016050425385,183,127,293,293
0,negative,negative,dataset\train\negative\S055_004_00000028.png,53.09880350176792,36.28183375022313,10.61936053223866,217,127,298,298
0,negative,negative,dataset\train\negative\S055_006_00000008.png,58.97615467016796,19.06822619343291,21.955623849194325,210,113,302,302
0,negative,negative,dataset\train\negative\S058_005_00000010.png,44.16599951973929,26.94156239571398,28.892432767222655,184,93,292,292
0,negative,negative,dataset\train\negative\S059_002_00000017.png,44.89198428204842,41.39144955418108,13.716566163770503,217,93,302,302
0,negative,negative,dataset\train\negative\S062_001_00000017.png,50.45254098598815,36.98562508801277,12.561831783265784,117,81,350,350
0,neutral,negative,dataset\train\negative\S064_004_00000014.png,39.650463081133935,54.297563743604044,6.051981356329332,147,71,300,300
0,negative,negative,dataset\train\negative\S065_002_00000022.png,66.66185078435704,12.273494388209569,21.064650029144804,172,115,254,254
0,negative,negative,dataset\train\negative\S066_004_00000010.png,45.17401155928187,37.635000247487284,17.190990451326478,218,107,265,265
0,neutral,negative,dataset\train\negative\S066_005_00000011.png,30.031203521951305,45.97284699054784,23.99595188482122,221,120,253,253
0,negative,negative,dataset\train\negative\S067_004_00000023.png,65.72782918215373,21.157926679523815,13.114239315444571,187,126,293,293
0,negative,negative,dataset\train\negative\S068_004_00000010.png,50.64748508434807,38.03105597768759,11.321456842068551,123,122,278,278
0,negative,negative,dataset\train\negative\S071_002_00000020.png,51.713825966185894,34.406709323113354,13.879462448415369,197,63,290,290
0,negative,negative,dataset\train\negative\S071_004_00000028.png,60.46727950844628,27.741626277157092,11.791086805290062,210,76,268,268
0,neutral,negative,dataset\train\negative\S072_005_00000019.png,33.158340426115956,36.77084408531494,30.070817838729017,203,144,278,278
0,negative,negative,dataset\train\negative\S074_001_00000020.png,41.36000223972095,27.251703650283353,31.388298920392927,139,104,310,310
0,negative,negative,dataset\train\negative\S075_008_00000012.png,57.9012838601881,34.22201318649438,7.87669406490426,139,85,330,330
0,neutral,negative,dataset\train\negative\S080_005_00000013.png,40.602337076788224,48.39441364618389,11.003244847323138,165,77,293,293
0,neutral,negative,dataset\train\negative\S081_002_00000024.png,42.461987183533104,47.300984546243576,10.237032629091365,171,65,308,308
0,negative,negative,dataset\train\negative\S082_005_00000017.png,47.003006471591405,44.655997996685926,8.340997615729483,182,89,286,286
0,neutral,negative,dataset\train\negative\S084_002_00000023.png,39.970442178690824,50.35107095017496,9.67849345026049,146,48,300,300
0,negative,negative,dataset\train\negative\S087_007_00000016.png,57.79155212963492,30.676735565559028,11.531714617283978,166,44,281,281
0,neutral,negative,dataset\train\negative\S089_003_00000036.png,46.058246698244936,49.71148641233075,4.230264867491847,143,85,278,278
0,positive,negative,dataset\train\negative\S090_007_00000014.png,35.0292510376711,15.252386337669247,49.71836755796336,171,38,258,258
0,negative,negative,dataset\train\negative\S091_001_00000015.png,47.76007983107193,45.10227189663543,7.137646225929759,106,31,327,327
0,neutral,negative,dataset\train\negative\S092_003_00000014.png,41.20105127206422,51.234735786795056,7.564212941140729,151,98,289,289
0,negative,negative,dataset\train\negative\S093_001_00000020.png,64.7938729263956,16.72285371094287,18.483275997499643,149,28,297,297
0,negative,negative,dataset\train\negative\S095_010_00000014.png,48.56897203975651,45.28267669442867,6.148353362854054,169,65,305,305
0,negative,negative,dataset\train\negative\S100_005_00000023.png,48.0384750195167,45.68632970302714,6.275191188475355,148,56,315,315
0,negative,negative,dataset\train\negative\S102_003_00000016.png,68.79817111008505,18.39208957111353,12.809739318801421,180,45,267,267
0,negative,negative,dataset\train\negative\S106_002_00000016.png,43.79546208164004,37.56154194607496,18.642989718975436,158,72,300,300
0,negative,negative,dataset\train\negative\S108_005_00000022.png,40.36008866541189,25.94246306925509,33.69745049867371,200,112,272,272
0,negative,negative,dataset\train\negative\S109_003_00000017.png,55.41436523522121,21.102785779014024,23.482851453082183,166,90,263,263
0,negative,negative,dataset\train\negative\S503_006_00000020.png,59.1376480264629,19.147646427687658,21.714705545849444,165,106,321,321
0,negative,negative,dataset\train\negative\S504_001_00000022.png,59.860885483761614,32.9187470336972,7.220369742581418,161,86,331,331
0,negative,negative,dataset\train\negative\S504_004_00000015.png,47.09535459025242,33.38285282966075,19.521787853666236,143,58,370,370
0,negative,negative,dataset\train\negative\S504_006_00000018.png,46.62659894367979,43.51981205331315,9.85358680325651,154,75,344,344
0,negative,negative,dataset\train\negative\S505_006_00000019.png,48.141257332004336,43.25848789151894,8.600254776476726,120,79,350,350
0,neutral,negative,dataset\train\negative\S506_001_00000040.png,37.163377896088335,42.293022560917095,20.543592727172268,164,93,332,332
0,neutral,negative,dataset\train\negative\S506_004_00000038.png,34.76119602777406,50.84173216441677,14.397071807809166,155,65,337,337
0,neutral,negative,dataset\train\negative\S506_006_00000042.png,42.77417136997194,50.94409975504948,6.2817249525067105,165,58,333,333
0,negative,negative,dataset\train\negative\S999_001_00000018.png,43.0345361630121,29.847495748995716,27.11796560478389,98,110,312,312
0,negative,negative,dataset\train\negative\S999_003_00000055.png,49.23309843801473,26.745398582363528,24.021505045761693,80,87,326,326
0,negative,positive,dataset\train\positive\26106e3085094155b0b91ad9158d41af.png,58.19131227617337,20.18318770055107,21.625495006990693,243,283,89,89
0,negative,positive,dataset\train\positive\S010_006_00000015.png,57.26203932613689,23.721427449272255,19.01653086144578,208,86,337,337
0,negative,positive,dataset\train\positive\S011_006_00000013.png,63.98515575133557,12.022896673087173,23.991952275801648,219,84,344,344
0,negative,positive,dataset\train\positive\S014_005_00000017.png,51.413463369554314,40.27603865927104,8.310500038409218,205,94,333,333
0,negative,positive,dataset\train\positive\S026_006_00000013.png,58.52200514727835,11.997457663439919,29.48053718928173,213,105,247,247
0,positive,positive,dataset\train\positive\S032_006_00000016.png,25.821020360704825,32.207697375775695,41.971277689436995,230,126,222,222
0,negative,positive,dataset\train\positive\S034_005_00000010.png,59.98006465181909,32.539998458959545,7.479936889221369,176,127,239,239
0,negative,positive,dataset\train\positive\S035_006_00000018.png,54.15087750259059,40.90040334284239,4.948713094243048,185,119,247,247
0,negative,positive,dataset\train\positive\S037_006_00000021.png,47.03125266337987,46.18749392122712,6.781255504318394,231,92,255,255
0,positive,positive,dataset\train\positive\S042_006_00000017.png,32.573054804205505,21.84459550149696,45.58234492112718,218,146,219,219
0,negative,positive,dataset\train\positive\S044_003_00000014.png,58.41561072586125,31.071322829430205,10.513066444708548,230,127,239,239
0,negative,positive,dataset\train\positive\S050_006_00000023.png,78.7317053012394,13.044501369183985,8.223788215146875,295,102,237,237
0,negative,positive,dataset\train\positive\S052_004_00000033.png,54.31036920892537,20.998073264672186,24.69155991511472,168,94,309,309
0,negative,positive,dataset\train\positive\S053_004_00000024.png,54.052055492562296,37.622250512945115,8.325689776193947,156,79,333,333
0,negative,positive,dataset\train\positive\S055_005_00000045.png,62.741736066839884,24.139770512549788,13.118500252979869,210,109,298,298
0,neutral,positive,dataset\train\positive\S056_003_00000001.png,42.68652020639372,46.46624681199099,10.847235154986118,140,108,299,299
0,negative,positive,dataset\train\positive\S056_004_00000001.png,47.39670607468358,43.65277604678004,8.950517878536385,138,101,304,304
0,negative,positive,dataset\train\positive\S056_004_00000020.png,50.12560470944804,30.537585788599404,19.336802671650055,132,89,304,304
0,negative,positive,dataset\train\positive\S057_006_00000033.png,56.616540399605846,34.11078047981109,9.272681277937197,185,87,294,294
0,neutral,positive,dataset\train\positive\S060_002_00000026.png,39.965207863443624,46.33828541295357,13.696504568063023,180,115,310,310
0,negative,positive,dataset\train\positive\S061_002_00000015.png,52.63249889123121,43.20697180746056,4.160529301308225,197,121,283,283
0,negative,positive,dataset\train\positive\S062_004_00000024.png,57.87635011144229,25.78727346949402,16.336373876576697,127,91,331,331
0,negative,positive,dataset\train\positive\S063_002_00000023.png,64.22798468654952,18.44382012570513,17.328192655491527,140,81,311,311
0,neutral,positive,dataset\train\positive\S064_003_00000025.png,34.67070087934125,49.82678661716747,15.502512503491289,152,56,293,293
0,neutral,positive,dataset\train\positive\S065_004_00000028.png,30.202207671490374,49.16665910261873,20.6311332258909,176,129,240,240
0,positive,positive,dataset\train\positive\S066_003_00000012.png,29.08242864378551,23.910658154123542,47.00691320209095,209,111,270,270
0,negative,positive,dataset\train\positive\S067_005_00000022.png,63.47318757126753,16.77011287477381,19.756699553958658,186,108,289,289
0,negative,positive,dataset\train\positive\S068_002_00000015.png,61.20759582992843,31.712039800484575,7.080357735937038,124,115,285,285
0,negative,positive,dataset\train\positive\S069_004_00000017.png,54.48432521500972,7.98012829296611,37.535544101460125,172,110,289,289
0,positive,positive,dataset\train\positive\S070_003_00000017.png,43.98578859326353,9.554865026018586,46.45935094074212,207,107,257,257
0,negative,positive,dataset\train\positive\S071_005_00000021.png,61.94020171647561,32.32299180690061,5.736804240418217,196,58,289,289
0,negative,positive,dataset\train\positive\S072_006_00000001.png,52.70182397216041,33.723667767095776,13.574501292670506,191,112,293,293
0,negative,positive,dataset\train\positive\S072_006_00000022.png,54.65323044267384,27.396542464148204,17.950224798751243,196,117,284,284
0,negative,positive,dataset\train\positive\S074_005_00000043.png,44.93268345560866,39.28793033147884,15.779383993061279,149,110,302,302
0,negative,positive,dataset\train\positive\S075_006_00000025.png,55.85741031015526,7.767290385373199,36.37530423149688,139,96,326,326
0,negative,positive,dataset\train\positive\S076_006_00000019.png,38.386516108824175,26.942664531754364,34.670823454940766,156,97,303,303
0,negative,positive,dataset\train\positive\S078_004_00000027.png,64.08504032291171,27.78460330001594,8.130354121447018,174,90,282,282
0,negative,positive,dataset\train\positive\S079_004_00000026.png,56.11853933663281,7.15318460491231,36.72828056699799,136,105,283,283
0,negative,positive,dataset\train\positive\S081_003_00000001.png,53.13303902638202,37.05820051666765,9.80876045695033,166,56,321,321
0,negative,positive,dataset\train\positive\S081_005_00000001.png,47.71428842685229,43.7745360123478,8.511179956162412,162,58,330,330
0,neutral,positive,dataset\train\positive\S083_003_00000019.png,39.44644772044372,41.11512427122639,19.438428008329886,144,100,274,274
0,negative,positive,dataset\train\positive\S085_002_00000014.png,52.41853938161697,41.5370732150945,6.044389446049737,154,53,290,290
0,negative,positive,dataset\train\positive\S086_002_00000015.png,52.798438006166734,36.269283641362456,10.932278352470806,117,52,299,299
0,negative,positive,dataset\train\positive\S087_005_00000012.png,59.70834450133362,30.742932914641997,9.548724809464494,166,41,281,281
0,negative,positive,dataset\train\positive\S089_002_00000021.png,47.07356200003078,40.744533893935106,12.181910739711652,128,57,309,309
0,neutral,positive,dataset\train\positive\S091_003_00000021.png,41.69111312901634,44.40901622797672,13.899861881357452,109,38,320,320
0,negative,positive,dataset\train\positive\S092_004_00000024.png,44.7914931635209,32.32860612079947,22.879898298920782,150,91,297,297
0,negative,positive,dataset\train\positive\S093_004_00000016.png,44.04880417592803,29.60813176309354,26.343061660313385,163,24,286,286
0,neutral,positive,dataset\train\positive\S094_004_00000012.png,39.22391345446831,40.38231499314572,20.39377155238597,165,60,279,279
0,negative,positive,dataset\train\positive\S095_007_00000021.png,65.27312964571786,31.37016805599642,3.3566979308807503,173,57,306,306
0,negative,positive,dataset\train\positive\S096_004_00000011.png,55.38317389204224,24.070119202145012,20.546704597322133,164,69,296,296
0,negative,positive,dataset\train\positive\S097_006_00000019.png,52.471782435610876,38.06537934307844,9.462829339623463,164,47,299,299
0,positive,positive,dataset\train\positive\S098_004_00000015.png,41.812139419881426,6.308141194642766,51.87971720625019,128,57,285,285
0,negative,positive,dataset\train\positive\S099_004_00000015.png,51.94726901192541,30.77729711876339,17.275436250278098,146,47,299,299
0,negative,positive,dataset\train\positive\S100_006_00000016.png,62.75556498563416,31.828963305714055,5.415473904189542,149,45,314,314
