,dominant_emotion,label,imagePath,emotion.negative,emotion.neutral,emotion.positive,region.x,region.y,region.w,region.h
0,negative,negative,dataset/test/negative/S138_001_00000012.png,63.210752052265654,20.949043217633452,15.840201699181762,161,68,290,290
0,negative,negative,dataset/test/negative/S130_007_00000020.png,55.74829896679132,30.478138552224515,13.773559499278607,137,111,296,296
0,negative,negative,dataset/test/negative/S113_008_00000023.png,67.6088515356116,17.854612790343605,14.536538675818957,143,68,309,309
0,negative,negative,dataset/test/negative/S127_010_00000018.png,69.0629554261292,16.689483371064508,14.24755820953565,181,128,275,275
0,negative,negative,dataset/test/negative/S501_001_00000067.png,67.57514817318228,19.02757291980728,13.397281895698608,215,107,323,323
0,negative,negative,dataset/test/negative/S119_008_00000018.png,58.87608248124674,27.09693203271744,14.026991480173072,174,92,263,263
0,negative,negative,dataset/test/negative/S133_003_00000047.png,66.7448778075136,20.054592073291417,13.200533106253186,196,141,237,237
0,negative,negative,dataset/test/negative/S125_006_00000022.png,53.33286289161951,26.44775032915445,20.21938677922604,194,85,279,279
0,negative,negative,dataset/test/negative/S117_006_00000010.png,67.26139038886124,19.305869907292582,13.432739703846183,151,61,303,303
0,negative,negative,dataset/test/negative/S129_006_00000010.png,57.53292020515639,26.821646065378726,15.645433729464887,154,110,282,282
0,negative,negative,dataset/test/negative/S132_002_00000018.png,65.88890200308303,17.353397807884654,16.75770322004791,179,90,269,269
0,positive,negative,dataset/test/negative/S132_003_00000023.png,37.98068311431753,12.672774058495582,49.346536828452145,175,86,271,271
0,negative,negative,dataset/test/negative/S117_003_00000014.png,55.65692168517949,30.574000938261936,13.769077376558572,151,46,306,306
0,negative,negative,dataset/test/negative/S136_003_00000014.png,63.46291820644431,22.802916573711588,13.734162222904459,195,72,270,270
0,negative,negative,dataset/test/negative/S502_001_00000016.png,67.2565378089281,18.726788768668342,14.016673422403558,188,97,339,339
0,negative,negative,dataset/test/negative/S131_003_00000024.png,71.10303718584402,14.419940622278615,14.477025175442584,189,95,274,274
0,negative,negative,dataset/test/negative/S125_001_00000014.png,70.6741934086119,15.235221528313852,14.090588047255586,195,91,275,275
0,negative,negative,dataset/test/negative/S136_005_00000010.png,57.09755606520121,29.175894142728964,13.726549792069827,199,76,259,259
0,negative,negative,dataset/test/negative/S130_009_00000019.png,69.13959105840519,17.47937467003412,13.381034271560695,134,104,304,304
0,negative,negative,dataset/test/negative/S113_003_00000015.png,67.36565585646515,18.498286038864098,14.136061103045815,132,52,329,329
0,negative,negative,dataset/test/negative/S503_001_00000071.png,70.32281558896983,15.168454932479523,14.508729478550643,160,101,320,320
0,negative,negative,dataset/test/negative/S502_004_00000052.png,71.3997312262476,14.392000299074747,14.208268474677652,160,59,363,363
0,negative,negative,dataset/test/negative/S112_005_00000017.png,58.60477214995399,27.085787058553187,14.309443794522162,180,57,309,309
0,negative,negative,dataset/test/negative/S501_006_00000041.png,67.03106308361075,18.992983063584273,13.97595685006118,205,97,327,327
0,negative,negative,dataset/test/negative/S126_008_00000029.png,67.08651731455637,19.11289329401022,13.800583401439564,151,108,264,264
0,negative,negative,dataset/test/negative/S111_006_00000010.png,68.32246812373168,17.445489492902688,14.232039387278638,163,75,278,278
0,positive,positive,dataset/train/positive/S011_006_00000013.png,35.97011574379829,12.421829926177885,51.608054330023826,219,84,344,344
0,positive,positive,dataset/train/positive/S037_006_00000021.png,35.95091902363938,12.410547171283941,51.63853380507668,231,92,255,255
0,negative,positive,dataset/train/positive/S060_002_00000026.png,67.39891321743669,18.300362631182438,14.300724151380878,180,115,310,310
0,positive,positive,dataset/train/positive/S064_003_00000025.png,35.95095433028499,12.41051812020736,51.638524568268934,152,56,293,293
0,positive,positive,dataset/train/positive/S089_002_00000021.png,36.087008082117904,12.424024530477848,51.48896738740425,128,57,309,309
0,negative,positive,dataset/train/positive/26106e3085094155b0b91ad9158d41af.png,68.1079200079129,18.095157950148284,13.796922041938823,188,135,191,191
0,negative,positive,dataset/train/positive/S081_005_00000001.png,55.20639457289315,29.035941630032607,15.757663797074239,162,58,330,330
0,negative,positive,dataset/train/positive/S056_003_00000001.png,55.6723810759834,30.528206715007492,13.799409226872818,140,108,299,299
0,positive,positive,dataset/train/positive/S056_004_00000001.png,38.70173190875466,14.05701247302188,47.241252584502625,138,101,304,304
0,positive,positive,dataset/train/positive/S095_007_00000021.png,35.968098407687215,12.417123194223615,51.61477541658736,173,57,306,306
0,positive,positive,dataset/train/positive/S085_002_00000014.png,35.95075522758249,12.410450377117415,51.638794395300096,154,53,290,290
0,negative,positive,dataset/train/positive/S081_003_00000001.png,51.03015790162965,23.910783292091384,25.0590556731858,166,56,321,321
0,positive,positive,dataset/train/positive/S068_002_00000015.png,35.95150983079492,12.410894875002699,51.637595294202384,124,115,285,285
0,positive,positive,dataset/train/positive/S092_004_00000024.png,35.96040111453035,12.416123410241525,51.62347249379743,150,91,297,297
0,positive,positive,dataset/train/positive/S055_005_00000045.png,35.95085631887703,12.410512179072711,51.63863150205026,210,109,298,298
0,positive,positive,dataset/train/positive/S076_006_00000019.png,35.95055388308443,12.41033199595268,51.639117102194845,156,97,303,303
0,positive,positive,dataset/train/positive/S094_004_00000012.png,35.95085333763904,12.410512179072711,51.63863746452625,165,60,279,279
0,positive,positive,dataset/train/positive/S069_004_00000017.png,35.95176065235608,12.41104080779162,51.6371985398523,172,110,289,289
0,positive,positive,dataset/train/positive/S071_005_00000021.png,35.950567113859464,12.410342419572912,51.63908748533532,196,58,289,289
0,negative,positive,dataset/train/positive/S066_003_00000012.png,54.073930639267374,27.559082004681432,18.366987356051197,209,111,270,270
0,positive,positive,dataset/train/positive/S057_006_00000033.png,35.950546614775746,12.410330516029724,51.63912286919453,185,87,294,294
0,positive,positive,dataset/train/positive/S072_006_00000022.png,35.950546614775746,12.410330516029724,51.63912286919453,196,117,284,284
0,positive,positive,dataset/train/positive/S083_003_00000019.png,35.950546614775746,12.410330516029724,51.63912286919453,144,100,274,274
0,negative,positive,dataset/train/positive/S074_005_00000043.png,76.871364708433,12.206752227165612,10.92188306440138,149,110,302,302
0,positive,positive,dataset/train/positive/S010_006_00000015.png,35.950546614775746,12.410330516029724,51.63912286919453,208,86,337,337
0,negative,positive,dataset/train/positive/S072_006_00000001.png,53.03898570262817,26.03677227548798,20.924235817289077,191,112,293,293
0,positive,positive,dataset/train/positive/S014_005_00000017.png,35.950546614775746,12.410330516029724,51.63912286919453,205,94,333,333
0,positive,positive,dataset/train/positive/S026_006_00000013.png,35.950546614775746,12.410330516029724,51.63912286919453,213,105,247,247
0,negative,positive,dataset/train/positive/S050_006_00000023.png,66.42637409810008,19.385454516862666,14.18817138503725,295,102,237,237
0,positive,positive,dataset/train/positive/S079_004_00000026.png,35.950548758313985,12.410331255991158,51.639119985694855,136,105,283,283
0,negative,positive,dataset/train/positive/S087_005_00000012.png,70.51007985952536,14.092804265174601,15.397118867279616,166,41,281,281
0,negative,positive,dataset/train/positive/S053_004_00000024.png,66.09469154802282,14.021256989371748,19.884051462605434,156,79,333,333
0,positive,positive,dataset/train/positive/S098_004_00000015.png,35.950546614775746,12.410330516029724,51.63912286919453,128,57,285,285
0,positive,positive,dataset/train/positive/S075_006_00000025.png,35.950546614775746,12.410330516029724,51.63912286919453,139,96,326,326
0,positive,positive,dataset/train/positive/S093_004_00000016.png,35.950548758313985,12.410331255991158,51.639119985694855,163,24,286,286
0,positive,positive,dataset/train/positive/S032_006_00000016.png,35.950813915904014,12.410398237541584,51.63878784655441,230,126,222,222
0,negative,positive,dataset/train/positive/S097_006_00000019.png,68.3772170058082,18.393710474633373,13.229072519558418,164,47,299,299
0,positive,positive,dataset/train/positive/S065_004_00000028.png,35.9506984854254,12.410418366218936,51.63888016712087,176,129,240,240
0,positive,positive,dataset/train/positive/S035_006_00000018.png,35.95805384354583,12.414739888012084,51.627203287058684,185,119,247,247
0,positive,positive,dataset/train/positive/S044_003_00000014.png,35.95055388308443,12.41033199595268,51.639117102194845,230,127,239,239
0,negative,positive,dataset/train/positive/S100_006_00000016.png,59.98272336461641,16.76935556027613,23.24792107510746,149,45,314,314
0,positive,positive,dataset/train/positive/S062_004_00000024.png,35.950546614775746,12.410330516029724,51.63912286919453,127,91,331,331
0,positive,positive,dataset/train/positive/S061_002_00000015.png,37.28064796141816,13.205095731279327,49.514259314854414,197,121,283,283
0,negative,positive,dataset/train/positive/S067_005_00000022.png,71.5809028285542,14.132753775948416,14.286340415951726,186,108,289,289
0,positive,positive,dataset/train/positive/S096_004_00000011.png,35.950546614775746,12.410330516029724,51.63912286919453,164,69,296,296
0,positive,positive,dataset/train/positive/S052_004_00000033.png,35.958744972394946,12.41514421108914,51.62611081651592,168,94,309,309
0,positive,positive,dataset/train/positive/S078_004_00000027.png,36.559459659208045,12.717146628151257,50.72339371264069,174,90,282,282
0,positive,positive,dataset/train/positive/S099_004_00000015.png,35.963380348875,12.411098291400956,51.62552135972405,146,47,299,299
0,positive,positive,dataset/train/positive/S091_003_00000021.png,35.961826940696206,12.41695367688216,51.621219382421636,109,38,320,320
0,positive,positive,dataset/train/positive/S056_004_00000020.png,35.95055388308443,12.41033199595268,51.639117102194845,132,89,304,304
0,positive,positive,dataset/train/positive/S070_003_00000017.png,35.95184683870076,12.411087704260153,51.637065457039085,207,107,257,257
0,positive,positive,dataset/train/positive/S034_005_00000010.png,35.95106278901653,12.41063428194872,51.63830591027701,176,127,239,239
0,positive,positive,dataset/train/positive/S086_002_00000015.png,35.95060550035107,12.410363266820832,51.63903421406112,117,52,299,299
0,positive,positive,dataset/train/positive/S063_002_00000023.png,35.950548758313985,12.410331255991158,51.639119985694855,140,81,311,311
0,positive,positive,dataset/train/positive/S042_006_00000017.png,35.950546614775746,12.410330516029724,51.63912286919453,218,146,219,219
0,negative,negative,dataset/train/negative/S095_010_00000014.png,67.40321673290458,19.138846819144643,13.457933458155301,169,65,305,305
0,negative,negative,dataset/train/negative/S059_002_00000017.png,71.04380275406626,14.764370517256557,14.191829712820926,217,93,302,302
0,negative,negative,dataset/train/negative/S011_004_00000021.png,62.53190598147395,23.976755666722514,13.49133535986979,236,105,325,325
0,negative,negative,dataset/train/negative/S503_006_00000020.png,65.13023128487833,20.65811196302172,14.211656752099941,165,106,321,321
0,negative,negative,dataset/train/negative/S034_003_00000027.png,70.83535506146622,13.882644708981385,15.282000229552404,186,139,227,227
0,negative,negative,dataset/train/negative/S089_003_00000036.png,69.33751652722255,16.194154214876615,14.468329257900837,143,85,278,278
0,negative,negative,dataset/train/negative/S046_001_00000025.png,64.3187451834965,20.86538557772298,14.815869238780524,186,112,248,248
0,negative,negative,dataset/train/negative/S506_006_00000042.png,70.16006255084646,15.813262547501491,14.026677888227994,165,58,333,333
0,negative,negative,dataset/train/negative/S046_003_00000016.png,47.522479585676614,20.03766262292204,32.43985779140135,196,114,230,230
0,negative,negative,dataset/train/negative/S068_004_00000010.png,69.00401699661123,16.79527948271433,14.200703520674443,123,122,278,278
0,negative,negative,dataset/train/negative/S011_002_00000022.png,63.43265405925557,23.181516884874313,13.385832046545435,227,89,340,340
0,negative,negative,dataset/train/negative/S506_001_00000040.png,57.618867684764126,27.983197031969695,14.39793228054848,164,93,332,332
0,negative,negative,dataset/train/negative/S028_001_00000024.png,55.18070269367357,29.480593056196568,15.338704250129865,231,151,244,244
0,negative,negative,dataset/train/negative/S045_005_00000030.png,69.03586270105318,16.677997008023414,14.286140290923406,170,147,234,234
0,negative,negative,dataset/train/negative/S042_002_00000016.png,68.60145817257298,17.51417734295072,13.884364484476311,226,152,211,211
0,negative,negative,dataset/train/negative/S050_001_00000017.png,66.18787193076861,19.849246381917965,13.96288168731342,287,93,252,252
0,negative,negative,dataset/train/negative/S087_007_00000016.png,68.79849981309111,18.048391444119016,13.153108742789868,166,44,281,281
0,negative,negative,dataset/train/negative/S032_003_00000017.png,56.55344734738296,29.6334495852863,13.813100081867375,231,137,219,219
0,negative,negative,dataset/train/negative/S014_003_00000030.png,63.37902104388528,22.525120851566875,14.095858104547847,216,115,309,309
0,negative,negative,dataset/train/negative/S066_004_00000010.png,61.44799584674987,24.525326123163072,14.026678030087057,218,107,265,265
0,negative,negative,dataset/train/negative/S026_003_00000015.png,66.20764457153032,20.05940355245861,13.732957867110935,216,120,242,242
0,negative,negative,dataset/train/negative/S032_004_00000014.png,71.35060104592634,14.413887110082323,14.235508864415849,229,129,225,225
0,negative,negative,dataset/train/negative/S065_002_00000022.png,59.608718414078574,26.799226736744046,13.592051860004103,172,115,254,254
0,negative,negative,dataset/train/negative/S071_002_00000020.png,60.406383142056576,25.611430905270026,13.98217995528346,197,63,290,290
0,negative,negative,dataset/train/negative/S058_005_00000010.png,66.12327752348831,18.861900746807997,15.014821729703685,184,93,292,292
0,negative,negative,dataset/train/negative/S999_001_00000018.png,70.40927798369056,15.372505720415178,14.2182133098238,98,110,312,312
0,negative,negative,dataset/train/negative/S066_005_00000011.png,65.73481656198905,20.910509904205327,13.354676524025217,221,120,253,253
0,negative,negative,dataset/train/negative/S108_005_00000022.png,69.2083004628947,16.935863451265114,13.855836085840187,200,112,272,272
0,negative,negative,dataset/train/negative/S506_004_00000038.png,55.71606169615162,30.511905987180047,13.772032316668334,155,65,337,337
0,negative,negative,dataset/train/negative/S080_005_00000013.png,68.98605586656753,17.635313093720047,13.378631039712428,165,77,293,293
0,negative,negative,dataset/train/negative/S026_002_00000016.png,55.65840927217013,30.572423565080346,13.76916716274952,206,104,261,261
0,negative,negative,dataset/train/negative/S029_001_00000019.png,67.23832496114598,18.62956333792848,14.132117698767276,215,122,216,216
0,negative,negative,dataset/train/negative/S050_004_00000021.png,57.176046074371534,28.981140782821832,13.842816130954505,289,114,241,241
0,negative,negative,dataset/train/negative/S010_004_00000019.png,62.63299235456569,23.20112800229095,14.16588565172097,226,107,305,305
0,negative,negative,dataset/train/negative/S505_006_00000019.png,70.36186419948213,15.042224703137071,14.595911097380796,120,79,350,350
0,negative,negative,dataset/train/negative/S014_002_00000016.png,70.95478272960736,13.763713415859314,15.281503854533327,205,106,323,323
0,negative,negative,dataset/train/negative/S090_007_00000014.png,68.04151812993639,17.964048830455557,13.994433039608051,171,38,258,258
0,negative,negative,dataset/train/negative/S093_001_00000020.png,59.84572986150178,26.556454575722437,13.597812572951707,149,28,297,297
0,negative,negative,dataset/train/negative/S054_002_00000015.png,62.42738025506716,23.510006127640462,14.062613617292376,183,127,293,293
0,negative,negative,dataset/train/negative/S071_004_00000028.png,68.17000498795043,17.387914865837086,14.442080146212483,210,76,268,268
0,negative,negative,dataset/train/negative/S100_005_00000023.png,68.83140774261251,16.928301243215362,14.240291014172126,148,56,315,315
0,negative,negative,dataset/train/negative/S084_002_00000023.png,71.15674236613312,14.126445666804953,14.716814951664363,146,48,300,300
0,negative,negative,dataset/train/negative/S022_005_00000032.png,67.29582199119835,19.3114842558024,13.392693752999254,223,96,254,254
0,negative,negative,dataset/train/negative/S072_005_00000019.png,67.82792128325964,18.968544699980995,13.203534016759368,203,144,278,278
0,negative,negative,dataset/train/negative/S062_001_00000017.png,55.64916391649003,30.58214904317703,13.768684059111656,117,81,350,350
0,negative,negative,dataset/train/negative/S055_004_00000028.png,71.58627666181327,14.133670508261588,14.280046870946032,217,127,298,298
0,negative,negative,dataset/train/negative/S042_004_00000020.png,59.972230476254886,26.057029809728757,13.970742711849041,223,149,219,219
0,negative,negative,dataset/train/negative/S504_006_00000018.png,56.70566178940985,29.484891977721325,13.809443246963843,154,75,344,344
0,negative,negative,dataset/train/negative/S011_003_00000014.png,55.7358770373449,30.49889998953507,13.765225954582194,207,67,356,356
0,negative,negative,dataset/train/negative/S102_003_00000016.png,68.85960582034167,16.95159153166883,14.188799654368493,180,45,267,267
0,negative,negative,dataset/train/negative/S092_003_00000014.png,68.14406103453703,18.273924105312656,13.582014860150315,151,98,289,289
0,negative,negative,dataset/train/negative/S109_003_00000017.png,56.4507123700732,29.712324809606294,13.83696282032051,166,90,263,263
0,negative,negative,dataset/train/negative/S082_005_00000017.png,66.20963166615167,19.630887650169157,14.159486686003756,182,89,286,286
0,negative,negative,dataset/train/negative/S106_002_00000016.png,69.05982407082956,17.62398274740312,13.316193181767314,158,72,300,300
0,negative,negative,dataset/train/negative/S504_004_00000015.png,72.2552072706707,12.890332022044918,14.854460707284392,143,58,370,370
0,negative,negative,dataset/train/negative/S067_004_00000023.png,55.82302119373487,30.399634660908173,13.77734414535696,187,126,293,293
0,negative,negative,dataset/train/negative/S504_001_00000022.png,70.64807874170343,13.85225205102853,15.499669207268042,161,86,331,331
0,negative,negative,dataset/train/negative/S081_002_00000024.png,65.31094394295198,20.60020057297301,14.088855484075017,171,65,308,308
0,negative,negative,dataset/train/negative/S074_001_00000020.png,76.2208912000989,12.422473390894014,11.356638392291384,139,104,310,310
0,positive,negative,dataset/train/negative/S055_006_00000008.png,38.942938028805685,12.854926084244969,48.20213588694934,210,113,302,302
0,negative,negative,dataset/train/negative/S064_004_00000014.png,65.57170897916849,20.811171319786162,13.617119701045342,147,71,300,300
0,negative,negative,dataset/train/negative/S999_003_00000055.png,70.80857095017258,14.994881336881669,14.196550696545147,80,87,326,326
0,negative,negative,dataset/train/negative/S075_008_00000012.png,70.1536823357232,16.119604584923994,13.726716063707618,139,85,330,330
0,negative,negative,dataset/train/negative/S091_001_00000015.png,75.47118020294424,12.726927571104042,11.801892225951724,106,31,327,327
0,negative,negative,dataset/train/negative/S037_003_00000022.png,58.55023343492553,27.281655750483868,14.168107815529426,231,112,250,250
