,dominant_emotion,label,imagePath,emotion.negative,emotion.neutral,emotion.positive,region.x,region.y,region.w,region.h
0,negative,negative,dataset\train\negative\S010_004_00000019.png,43.59268016739361,26.824672202376394,29.582647630229996,226,107,305,305
0,negative,negative,dataset\train\negative\S011_002_00000022.png,42.7774780746433,27.826711488226927,29.395805654632948,227,89,340,340
0,negative,negative,dataset\train\negative\S011_003_00000014.png,41.831360479453004,27.68827039708028,30.48037149929229,207,67,356,356
0,negative,negative,dataset\train\negative\S011_004_00000021.png,43.51569097341093,26.975988055840848,29.508320970748223,236,105,325,325
0,negative,negative,dataset\train\negative\S014_002_00000016.png,42.059085434421505,27.686096380819734,30.25482294158052,205,106,323,323
0,negative,negative,dataset\train\negative\S014_003_00000030.png,42.60540783426846,27.6753790220991,29.71921552260144,216,115,309,309
0,negative,negative,dataset\train\negative\S022_005_00000032.png,43.06072347700618,27.58694675243185,29.35232503417775,223,96,254,254
0,negative,negative,dataset\train\negative\S026_002_00000016.png,45.07768182333869,26.33191901154132,28.590399165119987,206,104,261,261
0,negative,negative,dataset\train\negative\S026_003_00000015.png,43.700588907304635,27.13874832321311,29.160667516897,216,120,242,242
0,negative,negative,dataset\train\negative\S028_001_00000024.png,42.489691472044555,27.34859083699008,30.16171532770815,231,151,244,244
0,negative,negative,dataset\train\negative\S029_001_00000019.png,43.82839113174759,27.07597235181177,29.095631771501974,215,122,216,216
0,negative,negative,dataset\train\negative\S032_003_00000017.png,43.450663493340016,26.846284621365037,29.70304714124498,231,137,219,219
0,negative,negative,dataset\train\negative\S032_004_00000014.png,42.61419838321541,27.366740593345238,30.01905866065878,229,129,225,225
0,negative,negative,dataset\train\negative\S034_003_00000027.png,43.15595837678456,26.754369108106083,30.089672515109356,186,139,227,227
0,negative,negative,dataset\train\negative\S037_003_00000022.png,44.21311240056171,26.597546737302277,29.18934086213601,231,112,250,250
0,negative,negative,dataset\train\negative\S042_002_00000016.png,44.76255668659069,27.298568895438045,27.93887203387778,226,152,211,211
0,negative,negative,dataset\train\negative\S042_004_00000020.png,45.53200901925547,25.90716840995057,28.560817787159653,223,149,219,219
0,negative,negative,dataset\train\negative\S045_005_00000030.png,42.47620073339661,27.873665400506948,29.650141033398864,170,147,234,234
0,negative,negative,dataset\train\negative\S046_001_00000025.png,43.7770401259768,26.105143147943608,30.11781435424275,186,112,248,248
0,negative,negative,dataset\train\negative\S046_003_00000016.png,42.75115714271604,26.463839195151397,30.784996539208752,196,114,230,230
0,negative,negative,dataset\train\negative\S050_001_00000017.png,43.05430469620782,26.974028057038176,29.971667246754006,287,93,252,252
0,negative,negative,dataset\train\negative\S050_004_00000021.png,42.95421852618387,26.473234598040676,30.57255161137195,289,114,241,241
0,negative,negative,dataset\train\negative\S054_002_00000015.png,42.78757208600234,26.947955569387986,30.264474710295723,183,127,293,293
0,negative,negative,dataset\train\negative\S055_004_00000028.png,42.646143236447955,26.780945244974234,30.572913885515213,217,127,298,298
0,negative,negative,dataset\train\negative\S055_006_00000008.png,41.94600301087893,27.082638211651535,30.971358777469536,210,113,302,302
0,negative,negative,dataset\train\negative\S058_005_00000010.png,42.987609900352226,27.1950326109511,29.81735748869668,184,93,292,292
0,negative,negative,dataset\train\negative\S059_002_00000017.png,42.58315336452392,26.81423540166782,30.602615974403818,217,93,302,302
0,negative,negative,dataset\train\negative\S062_001_00000017.png,42.18160050569187,26.881311933171247,30.937085198267432,117,81,350,350
0,negative,negative,dataset\train\negative\S064_004_00000014.png,43.28504838955583,27.345984660522177,29.368974061013546,147,71,300,300
0,negative,negative,dataset\train\negative\S065_002_00000022.png,42.94484085920217,27.218962376066205,29.83619201876517,172,115,254,254
0,negative,negative,dataset\train\negative\S066_004_00000010.png,42.362283065560646,27.15285669567821,30.484860238761147,218,107,265,265
0,negative,negative,dataset\train\negative\S066_005_00000011.png,42.677439182975064,27.701922948655618,29.620635503153732,221,120,253,253
0,negative,negative,dataset\train\negative\S067_004_00000023.png,43.58394112043522,26.390131344423516,30.025929913552368,187,126,293,293
0,negative,negative,dataset\train\negative\S068_004_00000010.png,42.27213530340357,27.10372462938268,30.62413770346227,123,122,278,278
0,negative,negative,dataset\train\negative\S071_002_00000020.png,43.30846654454135,26.56844489332654,30.12308381239211,197,63,290,290
0,negative,negative,dataset\train\negative\S071_004_00000028.png,42.90857838626689,27.34271399673894,29.748702883684015,210,76,268,268
0,negative,negative,dataset\train\negative\S072_005_00000019.png,42.360872770587584,27.391524189895346,30.247600673854308,203,144,278,278
0,negative,negative,dataset\train\negative\S074_001_00000020.png,42.12843761099733,27.499919704057497,30.371640323299804,139,104,310,310
0,negative,negative,dataset\train\negative\S075_008_00000012.png,42.23805589846331,27.34482204664336,30.41711732440621,139,85,330,330
0,negative,negative,dataset\train\negative\S080_005_00000013.png,42.28871922968073,27.443991795528053,30.267291341101775,165,77,293,293
0,negative,negative,dataset\train\negative\S081_002_00000024.png,42.85675138539081,26.826759321381893,30.316491659636853,171,65,308,308
0,negative,negative,dataset\train\negative\S082_005_00000017.png,44.41298733649101,27.16765221609968,28.419360447409314,182,89,286,286
0,negative,negative,dataset\train\negative\S084_002_00000023.png,41.61219053074712,27.386914778163778,31.000892323179166,146,48,300,300
0,negative,negative,dataset\train\negative\S087_007_00000016.png,43.645755468096624,26.81577224950807,29.538467538131076,166,44,281,281
0,negative,negative,dataset\train\negative\S089_003_00000036.png,44.848220204959276,26.02193789351059,29.129839517484402,143,85,278,278
0,negative,negative,dataset\train\negative\S090_007_00000014.png,42.9297342903859,27.698421125144037,29.371846956606227,171,38,258,258
0,negative,negative,dataset\train\negative\S091_001_00000015.png,42.18440039669252,26.96690851753799,30.84869108576949,106,31,327,327
0,negative,negative,dataset\train\negative\S092_003_00000014.png,43.089188793307805,27.615673967291297,29.295132502139822,151,98,289,289
0,negative,negative,dataset\train\negative\S093_001_00000020.png,42.46686251223247,27.66279761175724,29.87034224045726,149,28,297,297
0,negative,negative,dataset\train\negative\S095_010_00000014.png,43.588974581807875,26.979623269689274,29.431402148502848,169,65,305,305
0,negative,negative,dataset\train\negative\S100_005_00000023.png,43.26652739568069,26.244116253596545,30.489361099892516,148,56,315,315
0,negative,negative,dataset\train\negative\S102_003_00000016.png,43.17832533381093,26.2568287323708,30.564845933818273,180,45,267,267
0,negative,negative,dataset\train\negative\S106_002_00000016.png,43.1992842071291,27.333998497978314,29.466712515037425,158,72,300,300
0,negative,negative,dataset\train\negative\S108_005_00000022.png,43.053607349282764,27.18930101139075,29.757086900446364,200,112,272,272
0,negative,negative,dataset\train\negative\S109_003_00000017.png,42.80749288659591,27.527274358582194,29.665228022647806,166,90,263,263
0,negative,negative,dataset\train\negative\S503_006_00000020.png,43.90576835526107,27.121854524854857,28.97237711988408,165,106,321,321
0,negative,negative,dataset\train\negative\S504_001_00000022.png,44.39939493706742,28.077768155177203,27.522841744853523,161,86,331,331
0,negative,negative,dataset\train\negative\S504_004_00000015.png,43.59510983784315,27.67817001963785,28.726720142519,143,58,370,370
0,negative,negative,dataset\train\negative\S504_006_00000018.png,43.17120761179624,28.03543919039592,28.793357998773256,154,75,344,344
0,negative,negative,dataset\train\negative\S505_006_00000019.png,44.12963700462408,27.80009469962708,28.07027069831701,120,79,350,350
0,negative,negative,dataset\train\negative\S506_001_00000040.png,43.1451345630411,28.84882698608784,28.006040855938483,164,93,332,332
0,negative,negative,dataset\train\negative\S506_004_00000038.png,43.282867413054035,28.099821395826314,28.617311191119647,155,65,337,337
0,negative,negative,dataset\train\negative\S506_006_00000042.png,43.31005027111379,28.34496517904048,28.344989392547046,165,58,333,333
0,negative,negative,dataset\train\negative\S999_001_00000018.png,42.91387216936448,27.49454180109076,29.59158602954476,98,110,312,312
0,negative,negative,dataset\train\negative\S999_003_00000055.png,42.13434681664672,27.495425060751053,30.370228122602228,80,87,326,326
0,negative,positive,dataset\train\positive\26106e3085094155b0b91ad9158d41af.png,45.378706242659256,26.02898293016302,28.592315596994023,243,283,89,89
0,negative,positive,dataset\train\positive\S010_006_00000015.png,42.27979107587958,27.65551981204793,30.06469385259074,208,86,337,337
0,negative,positive,dataset\train\positive\S011_006_00000013.png,42.278594659944574,27.566040145092135,30.155360451654104,219,84,344,344
0,negative,positive,dataset\train\positive\S014_005_00000017.png,41.345045634810404,27.788491955990047,30.866467182016333,205,94,333,333
0,negative,positive,dataset\train\positive\S026_006_00000013.png,42.54897372791279,27.435535265240084,30.015486262572093,213,105,247,247
0,negative,positive,dataset\train\positive\S032_006_00000016.png,42.1256243969437,27.39421209639599,30.48016586996511,230,126,222,222
0,negative,positive,dataset\train\positive\S034_005_00000010.png,41.88873943928376,26.674394908968907,31.43686565174733,176,127,239,239
0,negative,positive,dataset\train\positive\S035_006_00000018.png,42.219379960675006,27.02925933892919,30.751360700395804,185,119,247,247
0,negative,positive,dataset\train\positive\S037_006_00000021.png,42.93407085017918,26.832837351261144,30.233091798559677,231,92,255,255
0,negative,positive,dataset\train\positive\S042_006_00000017.png,45.151897003571065,26.031862513290427,28.816245250149876,218,146,219,219
0,negative,positive,dataset\train\positive\S044_003_00000014.png,42.12878885445099,27.316322221484672,30.554891288005795,230,127,239,239
0,negative,positive,dataset\train\positive\S050_006_00000023.png,42.64074150971153,26.781305084623977,30.577948678385024,295,102,237,237
0,negative,positive,dataset\train\positive\S052_004_00000033.png,42.68968082151865,27.267567792134475,30.04274664378094,168,94,309,309
0,negative,positive,dataset\train\positive\S053_004_00000024.png,43.693650805692954,26.83955652747853,29.466792666828514,156,79,333,333
0,negative,positive,dataset\train\positive\S055_005_00000045.png,41.99261756387942,27.10749686511158,30.899887938570675,210,109,298,298
0,negative,positive,dataset\train\positive\S056_003_00000001.png,42.28416626132244,27.64818429436334,30.067649444314217,140,108,299,299
0,negative,positive,dataset\train\positive\S056_004_00000001.png,42.175507174591,27.36748902010735,30.456999068097126,138,101,304,304
0,negative,positive,dataset\train\positive\S056_004_00000020.png,41.96007540777202,27.261214878996896,30.778712081327633,132,89,304,304
0,negative,positive,dataset\train\positive\S057_006_00000033.png,42.12636490083114,27.170997791791184,30.702632577663795,185,87,294,294
0,negative,positive,dataset\train\positive\S060_002_00000026.png,41.815356711784354,26.61071914715192,31.573921767314882,180,115,310,310
0,negative,positive,dataset\train\positive\S061_002_00000015.png,42.37995045684141,27.075867436159538,30.54418684199013,197,121,283,283
0,negative,positive,dataset\train\positive\S062_004_00000024.png,42.469641122234755,27.42770322646805,30.10265328189778,127,91,331,331
0,negative,positive,dataset\train\positive\S063_002_00000023.png,42.49856791975308,27.405326058817526,30.096103651612676,140,81,311,311
0,negative,positive,dataset\train\positive\S064_003_00000025.png,42.78274337710948,27.28744303374604,29.929808843933817,152,56,293,293
0,negative,positive,dataset\train\positive\S065_004_00000028.png,42.70999956890586,27.368030361128316,29.921965343056396,176,129,240,240
0,negative,positive,dataset\train\positive\S066_003_00000012.png,42.101132977061695,27.531837280991123,30.367027379570278,209,111,270,270
0,negative,positive,dataset\train\positive\S067_005_00000022.png,42.70754934074372,27.11395097329634,30.17850443263556,186,108,289,289
0,negative,positive,dataset\train\positive\S068_002_00000015.png,41.87294333966888,26.991738136714844,31.135313802173826,124,115,285,285
0,negative,positive,dataset\train\positive\S069_004_00000017.png,42.59900524771977,27.6310323979387,29.769959992631463,172,110,289,289
0,negative,positive,dataset\train\positive\S070_003_00000017.png,42.1107947049045,27.578365016327478,30.3108379100641,207,107,257,257
0,negative,positive,dataset\train\positive\S071_005_00000021.png,42.35224587183115,26.94300162717871,30.70475250099014,196,58,289,289
0,negative,positive,dataset\train\positive\S072_006_00000001.png,42.154464513606804,27.315741627142668,30.52979149504505,191,112,293,293
0,negative,positive,dataset\train\positive\S072_006_00000022.png,41.88444645104256,27.28617543819796,30.829380477030842,196,117,284,284
0,negative,positive,dataset\train\positive\S074_005_00000043.png,42.05680986799591,26.30626020680735,31.636929925196736,149,110,302,302
0,negative,positive,dataset\train\positive\S075_006_00000025.png,42.31237507693043,27.350487633682615,30.337132549372935,139,96,326,326
0,negative,positive,dataset\train\positive\S076_006_00000019.png,42.576340748447386,26.84531466241056,30.578344589142052,156,97,303,303
0,negative,positive,dataset\train\positive\S078_004_00000027.png,42.353932819230906,27.33168993147635,30.314377249292743,174,90,282,282
0,negative,positive,dataset\train\positive\S079_004_00000026.png,41.97610986290984,27.752993553830596,30.270891851639874,136,105,283,283
0,negative,positive,dataset\train\positive\S081_003_00000001.png,42.34770502681109,27.179561975284766,30.472732997904142,166,56,321,321
0,negative,positive,dataset\train\positive\S081_005_00000001.png,42.45514730522425,26.88276585925477,30.662091565969607,162,58,330,330
0,negative,positive,dataset\train\positive\S083_003_00000019.png,42.02132258592493,27.739990708216283,30.2386914253751,144,100,274,274
0,negative,positive,dataset\train\positive\S085_002_00000014.png,41.95081469186237,27.01149922811495,31.037686080022677,154,53,290,290
0,negative,positive,dataset\train\positive\S086_002_00000015.png,42.42328532624408,26.829309147049663,30.747405526706256,117,52,299,299
0,negative,positive,dataset\train\positive\S087_005_00000012.png,43.2571627376193,26.52297374057467,30.219861144733482,166,41,281,281
0,negative,positive,dataset\train\positive\S089_002_00000021.png,43.0169975226647,26.845145943037863,30.13785653429743,128,57,309,309
0,negative,positive,dataset\train\positive\S091_003_00000021.png,42.21122178962731,27.062724455734717,30.726053754637974,109,38,320,320
0,negative,positive,dataset\train\positive\S092_004_00000024.png,42.36035869727285,27.607425762492042,30.032217906936566,150,91,297,297
0,negative,positive,dataset\train\positive\S093_004_00000016.png,42.202558433503924,27.741723202492153,30.055715996837467,163,24,286,286
0,negative,positive,dataset\train\positive\S094_004_00000012.png,42.963434692112024,27.54707951022148,29.489485797666493,165,60,279,279
0,negative,positive,dataset\train\positive\S095_007_00000021.png,42.51519035412513,27.185731582357555,30.299073335443946,173,57,306,306
0,negative,positive,dataset\train\positive\S096_004_00000011.png,42.02331740415684,27.1363092763738,30.840378056160482,164,69,296,296
0,negative,positive,dataset\train\positive\S097_006_00000019.png,41.62769558459556,27.873427261280657,30.498879519304463,164,47,299,299
0,negative,positive,dataset\train\positive\S098_004_00000015.png,42.101887094399224,27.48534266882504,30.41277497143815,128,57,285,285
0,negative,positive,dataset\train\positive\S099_004_00000015.png,42.62964844285304,27.034828488606053,30.33552306854091,146,47,299,299
0,negative,positive,dataset\train\positive\S100_006_00000016.png,42.82747071569845,26.59422939517434,30.578299889127205,149,45,314,314
